chromosome geneName geneId transId transLenTrue Ps piS Ss_p Pn piN Sn_p Ds kS Ss_d Dn kN Sn_d DoS alphaMK
3R lab FBgn0002522 FBtr0081696 2775 19 0.0049312225744467 433.413694166666 27 0.000966934717346558 1453.58630583334 40 0.0921482050297564 434.083333333332 10 0.0068827071981646 1452.91666666667 -0.0944378483068432 -4.68421052631579
2L lace FBgn0002524 FBtr0080738 2991 78 0.030358428547586 438.406166666666 23 0.00113310221670499 1352.59383333333 43 0.0977087672789246 440.083333333333 3 0.00222071432977608 1350.91666666667 -0.0137583585386021 -3.22649572649573
2R Lcp1 FBgn0002531 FBtr0088763 543 17 0.00824735174545502 94.5096666666667 5 0.000426770436936375 295.490333333333 6 0.0747330960854092 93.6666666666667 5 0.0168728908886389 296.333333333333 0.134989408978733 0.647058823529412
2R Lcp2 FBgn0002533 FBtr0088761 540 20 0.0218497038255425 93.4906666666667 5 0.000483128841090463 284.509333333333 10 0.107142857142857 93.3333333333333 6 0.0210772833723653 284.666666666667 0.142750441998772 0.583333333333333
2R Lcp3 FBgn0002534 FBtr0088743 513 7 0.00164520659018467 82.9999833333333 4 0.000244635754024927 253.000016666667 5 0.0602409638554217 83 3 0.0118577075098814 253 0.0350172885245279 0.0476190476190477
2R Lcp4 FBgn0002535 FBtr0088744 792 10 0.0200597423318625 81.1413333333333 1 3.92534270770592e-05 254.858666666667 6 0.0739219712525667 81.1666666666667 2 0.0078482668410726 254.833333333333 0.0940264989541818 0.7
3R lds FBgn0002542 FBtr0081758 3543 32 0.00536335039247395 724.253626333335 28 0.000633119120461825 2458.74637366667 64 0.0885762066778154 722.541666666668 56 0.0231664154713722 2460.45833333334 0.101737439351288 0
2R lin FBgn0002552 FBtr0088651 3654 38 0.0036605187928654 615.881508333333 18 0.000204609725466354 1958.11849166668 59 0.095973973159821 614.75 10 0.00510399387520732 1959.25000000001 -0.00244175394190223 -1.79473684210526
2L lt FBgn0002566 FBtr0111125 2804 10 0.00186087432148873 563.940173999999 13 0.000440245524367533 1959.05982600001 51 0.0959502480195456 562.791666666665 23 0.0117334466999681 1960.20833333334 -0.0823557986769422 -1.88260869565217
3L sens FBgn0002573 FBtr0075862 2451 63 0.0246116972313097 361.235077333333 36 0.000801351612620699 1261.76492266667 23 0.0634774609015641 362.333333333333 4 0.00317292437863564 1260.66666666667 0.0160724154572058 -2.28571428571429
X m FBgn0002577 FBtr0073555 3405 105 0.0281314747728103 475.348999999998 34 0.00126521410459391 1570651 33 0.0694736842105266 474.999999999998 5 0.00318268618714194 1571 0.000765299942734797 -1.13714285714286
2L twe FBgn0002673 FBtr0080855 2379 38 0.0170675786479619 295.671683333333 23 0.00201288095222218 982.328316666665 38 0.132054176072235 295.333333333333 23 0.0234056987788331 982.666666666665 0.0450634489790403 0
X mei-9 FBgn0002707 FBtr0070656 3606 123 0.021078648180917 673.571845833335 73 0.00156957208421775 2209.42807916667 45 0.0668668544717208 672.979166666668 19 0.0090512242723664 2209.64583333334 0.0499213424260845 -0.405648267008986
2R mei-W68 FBgn0002716 FBtr0086461 2300 21 0.0045152257872596 253.221234666667 15 0.00103058778906506 739.778765333333 14 0.0552995391705068 253.166666666667 8 0.0108132462266276 739.833333333333 -0.0222741028377296 -0.25
3R Men FBgn0002719 FBtr0082660 2906 47 0.00889086465990092 554.440333333332 20 0.000269630734822653 1734.55966666667 35 0.0631863998796451 553.916666666665 9 0.00518707074588155 1735.08333333334 0.046429714008327 -0.6548463356974
X Met FBgn0002723 FBtr0073521 3756 85 0.0167280957025045 534.483166666665 16 0.000298545777478777 1613.51683333334 33 0.0614906832298138 536.666666666665 5 0.00310302027306577 1611.33333333334 0.0305050139432805 -0.24235294117647
3R Mlc1 FBgn0002772 FBtr0085195 882 9 0.00649591807475679 103.333333333333 0 0 361.666666666667 3 0.0292207792207792 102.666666666667 1 0.00275988960441582 362.333333333333 0.086298683104511 1
2R Mp20 FBgn0002789 FBtr0087745 879 18 0.021149461048046 127.964333333333 4 0.000486139703777089 424.035666666667 3 0.0235602094240838 127.333333333333 1 0.00235478806907378 424.666666666667 0.0683964080258979 0.333333333333333
2R mr FBgn0002791 FBtr0072156 2555 60 0.00871446952982793 533.263173333332 25 0.000320265477153634 1872.73682666668 41 0.0770435327278424 532.166666666665 10 0.00533665391799339 1873.83333333334 0.0293325517417674 -0.708333333333333
3L sa FBgn0002842 FBtr0078401 956 8 0.00511556679853351 190.834991666667 6 0.000333670039149608 634.165008333333 22 0.120576671035386 190.75 27 0.0425699645250296 634.25 0.199698257307097 0.388888888888889
3L mus301 FBgn0002899 FBtr0076689 3364 107 0.0208105924807729 731.924405125002 54 0.00148098006443327 2421.027594875 81 0.110479654466924 733.166666666669 28 0.0115710448377987 2419.83333333333 0.0283684624048531 -0.459946595460614
3L mus304 FBgn0002901 FBtr0075122 2816 79 0.0222021723479053 570.382822166666 67 0.00264789043468771 1967.59472283334 61 0.108819657744625 569.75 21 0.010669376349549 1968.25000000001 -0.0172629999247832 -1.46353224834237
3L mus312 FBgn0002909 FBtr0076839 4010 135 0.0255090014606385 770.711832191669 150 0.00545896568062695 2664.28809280833 82 0.109185441941074 769.333333333336 52 0.0195073152432162 2665.66666666666 -0.0246972966951656 -0.752136752136752
3R Atpalpha FBgn0002921 FBtr0089512 5099 3 0.000729029112365493 598.172525333333 9 0.000553070834787722 1918.82747466667 1 0.00167410714285714 597.333333333333 4 0.00208532452862976 1918.16666666667 0.123312553158154 0.25
3R nau FBgn0002922 FBtr0084472 1532 51 0.0367667561413064 232.77417 37 0.00438833181553338 763.225829999999 14 0.0599785790789003 233.416666666667 12 0.0157359851382363 762.583333333332 0.101203857120929 0.15359477124183
3L ndl FBgn0002926 FBtr0076984 8230 237 0.0160546874243554 1772.58641899998 221 0.00261347843685896 6075.39556562507 178 0.101451317458082 1774.24999999998 94 0.0159703642724839 6073.75000000007 -0.00398788091862387 -0.765777897477332
2L net FBgn0002931 FBtr0290323 2225 12 0.00186630539998126 265.754333333334 10 0.000526280440859233 814.245666666666 18 0.0678818353236957 265.166666666667 11 0.0134996931887912 814.833333333332 -0.0540814951710576 -0.363636363636364
3R ninaE FBgn0002940 FBtr0083857 1588 38 0.0150393586166719 266.807333333334 5 0.000509534647297567 852.192666666665 9 0.0336868371802869 267.166666666667 1 0.00117393856388183 851.833333333332 0.000905221917306562 -0.184210526315789
3L nkd FBgn0002945 FBtr0075039 5051 49 0.00941009676084185 635.054315014668 43 0.00131877765739513 2148.94568498534 28 0.0441640378548895 634.000000000001 8 0.00372093023255812 2150.00000000001 -0.0452129460992737 -2.07142857142857
3R nos FBgn0002962 FBtr0083732 2349 34 0.0118478524255765 284.103545 20 0.00207939152195966 918.896454999998 16 0.0561239403683133 285.083333333334 28 0.0315932818883341 917.916666666665 0.210868060119696 0.663865546218487
2L odd FBgn0002985 FBtr0077557 2347 72 0.0219799541138027 262.286192000001 25 0.00182029588972201 913.713807999997 13 0.0494766888677449 262.750000000001 5 0.00547495209416919 913.249999999998 0.0231499684708549 0.0972222222222223
2L okr FBgn0002989 FBtr0077673 2878 93 0.0226211716483759 558.702435833332 38 0.00157006448732003 1793.29756416668 46 0.0824249664028671 558.083333333332 4 0.00222975797835276 1793.91666666668 -0.0385627623632049 -3.6989247311828
3R opa FBgn0003002 FBtr0078836 2939 7 0.000598192179195881 415.001666666665 6 0.000243958925137711 1411.99833333334 43 0.103676913803496 414.749999999998 2 0.00141617985484156 1412.25 -0.276209974424756 -17.4285714285714
3R osk FBgn0003015 FBtr0081954 2869 21 0.00324635503633018 421.267426666666 23 0.000688323783853553 1396.73240833333 39 0.0922894892526131 422.583333333333 35 0.0250821140638997 1395.41666666667 0.0387605860533859 -0.220408163265306
X otu FBgn0003023 FBtr0071237 3227 68 0.00933085954218854 591.912259166666 49 0.00154581210229712 1967.08774083334 45 0.0832625318606628 588.499999999999 70 0.0355307404352514 1970.12500000001 0.156975449303289 0.536764705882353
3L pbl FBgn0003041 FBtr0076772 5047 208 0.0322680126395175 910.533297166673 76 0.00155637178145068 3022.44842683332 63 0.0691674290942355 910.833333333341 7 0.00231621904814428 3022.16666666665 -0.0136112246403337 -2.28846153846154
3L Pc FBgn0003042 FBtr0078405 2462 12 0.00298610262655265 263.177333333334 5 0.000133328174262277 906.822666666665 24 0.09102402022756 263.666666666667 8 0.00882677454946673 906.333333333332 0.0456584556759683 -0.25
X peb FBgn0003053 FBtr0070680 6344 250 0.0200554700522 1308.80275716666 94 0.000949692131819328 4373.19596783331 89 0.0676924052036955 1314.77083333333 79 0.0185743427558631 4360.85416666664 0.170100568491923 0.576405063291139
2L pim FBgn0003087 FBtr0080001 932 25 0.0200138732565944 134.458498333333 26 0.00421607009672975 462.541501666667 12 0.0894687791239516 134125 6 0.0129624628679449 462875 -0.0474545323712126 -1.08
3L pip FBgn0003089 FBtr0300340 2975 3 0.000145283254390706 206.565333333334 6 0.000334283088873064 669.434666666666 12 0.0578778135048231 207.333333333334 9 0.0134596211365902 668.666666666666 -0.508377425563147 -1.66666666666667
X pn FBgn0003116 FBtr0070389 1638 26 0.00647173389039937 295.176333333333 19 0.000525555451717591 919.823666666665 23 0.0810582606248241 296.083333333333 6 0.00761766572957288 918.916666666665 0.0107961170344257 -1.80128205128205
3R Poxm FBgn0003129 FBtr0111026 2566 13 0.00493223521783915 278.767666666667 6 0.000398052913088163 831.232333333333 16 0.0573819485953377 278.833333333333 1 0.00120312813314618 831.166666666666 -0.0541411335713809 -6.38461538461539
2R Poxn FBgn0003130 FBtr0087311 2320 60 0.0266169875257697 324.062279666666 22 0.00195625519094501 950.937720333331 19 0.0587023686920701 323.666666666666 2 0.00210231254379818 951.333333333331 -0.0338897376305531 -2.48333333333333
2L prd FBgn0003145 FBtr0080298 2459 82 0.027888519431518 458.763666666665 23 0.000972750778003832 1380.23633333334 23 0.0502000727537288 458.166666666665 2 0.00144840072420036 1380.83333333334 -0.00566092750627448 -2.22560975609756
3L Prm FBgn0003149 FBtr0076593 3661 98 0.0187937557444709 613.536666666666 11 0.000115249748584583 2023.46333333334 8 0.0130541202066903 612.833333333333 3 0.00148209139563606 2024.16666666668 0.0958636071047342 0.700680272108844
3R pum FBgn0003165 FBtr0081993 7473 1 1.13586988879423e-05 880.665000000005 0 0 2674335 0 0 880.333333333338 1 0.000373878364905284 2674.66666666666 1 1
2R pwn FBgn0003174 FBtr0332461 5804 74 0.00577187734634742 1035.77467500001 48 0.000646355338446151 3053.22532499998 96 0.0927461557040491 1035.08333333334 14 0.00458427702131145 3053.91666666665 -0.0536059841445817 -3.44787644787645
2R px FBgn0003175 FBtr0071838 6842 305 0.0262540170346173 1495.96885101399 108 0.00128355960418426 4489.03114898598 82 0.0554797381980228 1496.04166666666 26 0.00579198960412125 4488.95833333331 0.0479183581302353 -0.116771752837326
2L qua FBgn0003187 FBtr0306165 3318 86 0.0152698947368118 606.524075000001 55 0.00162221803281966 2069.47592500001 50 0.0821805232159977 608.416666666667 14 0.00725484664060292 2067.58333333334 -0.0149157352797939 -1.28405315614618
2L rk FBgn0003255 FBtr0080610 5386 208 0.0329664944982362 990.870350000004 65 0.000948428716505839 3089.12964999999 72 0.0725014684903916 993.083333333337 11 0.00356342628836759 3086.91666666665 0.0188822484416155 -1.04545454545455
2L amos FBgn0003270 FBtr0081081 786 18 0.0148406956743271 135.383455 15 0.00261934014968884 458.616545 10 0.0739371534195934 135.25 1 0.00217983651226158 458.75 -0.121381198093121 -7.33333333333333
X rst FBgn0003285 FBtr0070562 4818 136 0.027403356284414 565.998333333332 25 0.000351929168439082 1726.00166666667 42 0.0740523067881283 567.166666666666 3 0.00173929848294521 1724.83333333334 0.0102687146472435 -1.57352941176471
3L rt FBgn0003292 FBtr0076146 3268 97 0.022452588477127 649.31813 42 0.0011957158358252 2008.66687000001 60 0.092497430626927 648.666666666667 24 0.0124419376244193 2009.33333333334 0.0680006733285802 -0.0824742268041236
3L ru FBgn0003295 FBtr0072681 1798 71 0.0330003276764377 269.750533333333 36 0.00330262498628214 753.249466666666 11 0.0410065237651444 268.25 6 0.00794965220271614 754.749999999999 0.0714090255385798 0.0704225352112675
X run FBgn0003300 FBtr0077279 2474 67 0.0213378314289595 385.872606666666 18 0.000589615412419945 1144.12739333333 14 0.0363164721141376 385.499999999999 2 0.0017474879860201 1144.5 0.0190198750435636 -0.880597014925373
X rux FBgn0003302 FBtr0070889 1420 38 0.0101630583825819 241671 26 0.00144038140484414 763.328999999999 26 0.107032590051458 242.916666666667 34 0.0446145434663751 762.083333333333 0.170065714146822 0.476780185758514
3R ry FBgn0003308 FBtr0082704 4337 133 0.0200155728585561 980.491405166672 91 0.00134165468694572 3024.49335483333 103 0.105316973415132 978.000000000005 6 0.0019826517967782 3026.24999999999 -0.0443419887041842 -10.7456140350877
2L S FBgn0003310 FBtr0077993 5206 77 0.0186001944172517 432.543227333332 51 0.00200590054541828 1358.45677266667 18 0.0416907932831501 431.749999999999 3 0.00220709950340261 1359.25 -0.0470669827512819 -2.97402597402597
3R sad FBgn0003312 FBtr0082475 1773 37 0.00725087853006427 387.977886666666 30 0.000977759230678619 1172.02211333333 20 0.0514800514800516 388.499999999999 7 0.00682885189927444 1171.5 -0.00170886838003659 -1.31660231660232
2L sala FBgn0003313 FBtr0080237 698 19 0.0305141325258713 102.329833333333 22 0.00414193636930701 323.670166666667 10 0.0978792822185972 102.166666666667 7 0.0216160576428204 323.833333333334 0.0613790957959076 -0.654135338345865
2R sca FBgn0003326 FBtr0087855 2876 113 0.0279257462630045 556.423604666665 61 0.00160882738912111 1840.57639533334 32 0.0574162679425839 557.333333333331 9 0.00489219061424169 1839.66666666667 0.0240429935896241 -0.91937069813176
3R Scm FBgn0003334 FBtr0082102 4069 40 0.00873627595274823 637.002997333333 23 0.000706134862656994 1993.99700266667 56 0.0897991335171328 634.749999999999 15 0.00751691305437231 1995.50000000001 0.00245895379035266 -1.14666666666667
X sd FBgn0003345 FBtr0310311 3670 57 0.00921075782351013 442.148499999999 18 0.000530136615026276 1432.8365 19 0.0473439481471046 443.562499999999 43 0.0316608768303944 1421.3125 0.346322304195582 0.86046511627907
X Sh FBgn0003380 FBtr0332300 5973 3 0.000298153723997138 350.301523333333 24 0.00144850886184414 1167.41781166667 1 0.00286532951289399 349 4 0.00343053173241852 1166 -0.284414097060283 -1
3L shd FBgn0003388 FBtr0075676 2730 49 0.0175136773245119 401.492166666666 16 0.000671505972182131 1218.50783333333 36 0.090075062552127 399.666666666666 2 0.00163889647637257 1220.33333333333 -0.019056342758132 -4.87755102040816
X shf FBgn0003390 FBtr0070978 1784 46 0.0154485471182563 315.690703333333 7 0.000391877128950779 1052.30929666667 23 0.0728424386381631 315.75 10 0.00950344499881208 1052.25 0.0906698102309295 0.65
2R shg FBgn0003391 FBtr0071546 6400 270 0.0425527581745085 1044.23791000001 30 0.000374666234974442 3476.76208999998 91 0.0870327568343024 1045.58333333334 5 0.00143867641769573 3475.41666666664 0.00753358047854954 -1.02222222222222
X shi FBgn0003392 FBtr0333717 3712 83 0.010621783305083 640.259666666666 3 0.000117891869839342 2047.74033333334 31 0.0483745123537062 640.833333333332 2 0.000976960026052263 2047.16666666667 0.00881873649108542 0.439759036144578
2R shu FBgn0003401 FBtr0072237 1694 36 0.00403245455102862 312.159341666666 22 0.00103539215349209 1052.84065833333 31 0.0991603358656538 312625 23 0.0228055588549709 1052375 -0.0173230494739063 0.176328502415459
3L sina FBgn0003410 FBtr0075332 3191 24 0.00587959014103159 233.922833333334 2 0.000189199791213037 708.077166666666 14 0.0598290598290597 234 1 0.00141242937853107 708 -0.00811259139797038 -0.166666666666667
X sisA FBgn0003411 FBtr0073461 779 32 0.0103318371967457 139.654288 14 0.00117799177236546 427.345712000001 11 0.0792316926770708 138.833333333333 2 0.00467107824056052 428.166666666667 -0.0466740776298218 -1.40625
3L skd FBgn0003415 FBtr0112830 10703 70 0.00356255345507318 2025.42699999998 44 0.000357523748819838 6278.57300000006 149 0.0739720960815346 2027.79166666664 48 0.00796659341826599 6276.2083333334 0.00602303156099955 -0.951190476190476
X sl FBgn0003416 FBtr0074230 5678 204 0.0311266860678106 843.958508333338 23 0.000160479713800832 2864.04149166666 114 0.136188690417447 844.416666666671 10 0.00384134097721388 2863.58333333332 0.0223030147448648 -0.285294117647059
2L slp1 FBgn0003430 FBtr0077499 1425 74 0.04449293255382 213613 20 0.00187682168796199 752.386999999999 15 0.07069913589945 212.166666666667 3 0.00397965951801902 753.833333333333 0.0128152280747699 -0.351351351351351
2R sm FBgn0003435 FBtr0308790 3226 32 0.00774745319746707 381.730499999999 5 0.000496631350586119 1274.2695 10 0.0261551874455101 382.333333333333 4 0.00314053912588328 1273.66666666667 0.0469603373983929 0.609375
2L sna FBgn0003448 FBtr0080739 1668 55 0.0272354718828452 282.802707 16 0.000931418370240335 887.197292999998 15 0.0529567519858781 283.25 2 0.00225542712151114 886.749999999998 0.007782328637465 -1.18181818181818
X snf FBgn0003449 FBtr0070748 835 30 0.0169743745224898 139174 0 0 508.826000000001 21 0.150807899461401 139.25 3 0.00589680589680589 508.750000000001 0.037630049993244 1
3L stwl FBgn0003459 FBtr0075728 3653 54 0.00868061982986131 729.808000000002 43 0.00194414578287964 2381192 57 0.0806492951730028 731.562500000002 131 0.0558955635523102 2379.4375 0.226374315754133 0.653519932145886
2R so FBgn0003460 FBtr0088970 2786 22 0.00709070128554655 292.3245 7 0.000189051208144895 955.675499999998 20 0.0684150513112884 292.333333333334 6 0.00627833972793863 955.666666666664 0.0580853670696112 -0.0606060606060606
